id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote
6758,SushiSwap,SUSHI,sushiswap,885,2020-08-28T00:00:00.000Z,"['collectibles-nfts', 'decentralized-exchange-dex-token', 'defi', 'dao', 'yield-farming', 'amm', 'yearn-partnerships', 'governance', 'avalanche-ecosystem', 'metaverse', 'blockchain-capital-portfolio', 'defiance-capital-portfolio', 'alameda-research-portfolio', 'pantera-capital-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'injective-ecosystem', 'bnb-chain']",,261784108.0004087,278270954.33940285,False,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",230,,,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 1.4463667919725443, 'volume_24h': 173156192.04819188, 'volume_change_24h': -9.4764, 'percent_change_1h': -0.37399504, 'percent_change_24h': 2.5363938, 'percent_change_7d': 36.42490234, 'percent_change_30d': 136.57914068, 'percent_change_60d': 94.52608944, 'percent_change_90d': 144.84339409, 'market_cap': 378635840.4779452, 'market_cap_dominance': 0.0107, 'fully_diluted_market_cap': 402481867.53, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
30063,Gigachad,GIGA,gigachad-meme,120,2024-03-21T16:22:17.000Z,"['memes', 'solana-ecosystem']",10000000000.0,9302411888.0,9603935545.16,False,"{'id': 5426, 'name': 'Solana', 'symbol': 'SOL', 'slug': 'solana', 'token_address': '63LfDmNb3MQ8mw9MtZ2To9bEA2M71kZUUGq5tiJxcqj9'}",231,9603935545.0,388271976.9959747,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 0.040428423866101106, 'volume_24h': 15281301.52755502, 'volume_change_24h': 30.0842, 'percent_change_1h': 3.0696449, 'percent_change_24h': -1.08025909, 'percent_change_7d': 23.72947952, 'percent_change_30d': -36.77279467, 'percent_change_60d': 2.99515775, 'percent_change_90d': 163.69301755, 'market_cap': 376081850.78512186, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 404284238.66, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
30083,Aethir,ATH,aethir,105,2024-06-12T13:27:01.000Z,"['ai-big-data', 'distributed-computing', 'depin']",42000000000.0,5217818110.0,40944744501.81944,False,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xbe0ed4138121ecfc5c0e56b40517da27e6c5226b'}",232,,,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 0.07162739846988429, 'volume_24h': 80745163.32875912, 'volume_change_24h': 22.4635, 'percent_change_1h': 0.29418322, 'percent_change_24h': -1.58818167, 'percent_change_7d': 23.38181023, 'percent_change_30d': 55.9657087, 'percent_change_60d': 23.72965337, 'percent_change_90d': 52.07964794, 'market_cap': 373738736.90834856, 'market_cap_dominance': 0.0106, 'fully_diluted_market_cap': 3008350735.74, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
2499,SwissBorg,BORG,swissborg,32,2018-02-02T00:00:00.000Z,"['asset-management', 'staking']",,983729858.442,983729858.442,False,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x64d0f55cd8c7133a9d7102b13987235f486f2224'}",233,,,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 0.3794489330409804, 'volume_24h': 4646872.81754221, 'volume_change_24h': -2.0022, 'percent_change_1h': -0.9412978, 'percent_change_24h': 3.33758265, 'percent_change_7d': 71.7915804, 'percent_change_30d': 138.08311474, 'percent_change_60d': 111.80175586, 'percent_change_90d': 158.81984888, 'market_cap': 373275245.18637156, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 373275245.19, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
12999,ssv.network,SSV,ssv-network,150,2021-10-22T05:12:07.000Z,[],,11558205.41704793,11838486.3,True,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x9D65fF81a3c488d585bBfb0Bfe3c7707c7917f54'}",234,,,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 32.261996656145755, 'volume_24h': 121222982.42094068, 'volume_change_24h': -15.3492, 'percent_change_1h': 0.21689215, 'percent_change_24h': 1.03130027, 'percent_change_7d': 19.35217167, 'percent_change_30d': 93.06102661, 'percent_change_60d': 43.968858, 'percent_change_90d': 75.21674291, 'market_cap': 372890784.5158461, 'market_cap_dominance': 0.0106, 'fully_diluted_market_cap': 381933205.42, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
31278,Drift,DRIFT,drift,147,2024-05-16T07:44:32.000Z,"['decentralized-exchange-dex-token', 'derivatives', 'polychain-capital-portfolio', 'governance', 'solana-ecosystem', 'multicoin-capital-portfolio', 'jump-crypto']",,260558156.9699,1000000000.0,False,"{'id': 5426, 'name': 'Solana', 'symbol': 'SOL', 'slug': 'solana', 'token_address': 'DriFtupJYLTosbwoN8koMbEYSx54aFAVLddWsbksjwg7'}",235,260558156.9699,371651708.6020974,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 1.4263675830537559, 'volume_24h': 119038578.22885, 'volume_change_24h': 35.4876, 'percent_change_1h': 0.33685154, 'percent_change_24h': 3.84610819, 'percent_change_7d': 13.7589091, 'percent_change_30d': 238.05776177, 'percent_change_60d': 149.53612267, 'percent_change_90d': 191.86408869, 'market_cap': 371651708.6020974, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 1426367583.05, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
17751,Threshold,T,threshold,152,2022-01-31T08:26:28.000Z,['bitcoin-ecosystem'],,10039907033.713827,11035000000.0,True,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xCdF7028ceAB81fA0C6971208e83fa7872994beE5'}",236,10000000000.0,365354119.9525322,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 0.03653541199525322, 'volume_24h': 73504949.93566284, 'volume_change_24h': 79.2124, 'percent_change_1h': -0.00352328, 'percent_change_24h': 5.70966702, 'percent_change_7d': 10.66130389, 'percent_change_30d': 86.44840729, 'percent_change_60d': 56.79637897, 'percent_change_90d': 76.35127247, 'market_cap': 366812139.8707753, 'market_cap_dominance': 0.0104, 'fully_diluted_market_cap': 403168271.37, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
14806,ConstitutionDAO,PEOPLE,constitutiondao,261,2021-11-19T03:12:15.000Z,"['dao', 'political-memes']",,5060137334.7,5060137334.7,False,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x7a58c0be72be218b41c608b7fe7c5bb630736c71'}",237,5053572056.0,357191248.2541785,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 0.0706809449427149, 'volume_24h': 379985634.44570273, 'volume_change_24h': 106.8213, 'percent_change_1h': -0.03660352, 'percent_change_24h': 5.15352997, 'percent_change_7d': 18.63334337, 'percent_change_30d': 14.31165206, 'percent_change_60d': 2.66915691, 'percent_change_90d': 19.47668958, 'market_cap': 357655288.3565068, 'market_cap_dominance': 0.0101, 'fully_diluted_market_cap': 357655288.36, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
2943,Rocket Pool,RPL,rocket-pool,173,2018-07-17T00:00:00.000Z,"['defi', 'liquid-staking-derivatives']",,20909795.09791363,20909795.09791363,True,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xd33526068d116ce69f19a9ee46f0bd304f21a51f'}",238,20909795.09791363,353591451.181835,0.12796852,2024-12-04T05:15:00.000Z,"{'USD': {'price': 16.910325975270613, 'volume_24h': 28487595.18810748, 'volume_change_24h': 67.2997, 'percent_change_1h': 1.92148226, 'percent_change_24h': 15.59522539, 'percent_change_7d': 23.61477617, 'percent_change_30d': 80.3349794, 'percent_change_60d': 66.09248809, 'percent_change_90d': 63.48529205, 'market_cap': 353591451.181835, 'market_cap_dominance': 0.01, 'fully_diluted_market_cap': 353591451.18, 'tvl': 2763112720.17109, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
11948,Radix,XRD,radix-protocol,33,2021-09-17T15:12:05.000Z,"['platform', 'layer-1', 'dwf-labs-portfolio']",,10609493798.480087,13009493789.387936,False,,239,9541390681.050013,314582841.75445,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 0.03297033443764518, 'volume_24h': 4542675.32313021, 'volume_change_24h': 63.5049, 'percent_change_1h': 0.40702499, 'percent_change_24h': 7.36970341, 'percent_change_7d': 29.55543337, 'percent_change_30d': 116.89024767, 'percent_change_60d': 96.00035535, 'percent_change_90d': 46.314178, 'market_cap': 349798558.750011, 'market_cap_dominance': 0.0099, 'fully_diluted_market_cap': 428927361.1, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
6953,Frax Share,FXS,frax-share,290,2020-09-08T00:00:00.000Z,"['defi', 'amm', 'seigniorage', 'avalanche-ecosystem', 'exnetwork-capital-portfolio', 'arbitrum-ecosytem']",,85522394.61128397,99681495.59113361,False,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0'}",240,85522394.61128397,348610014.2852875,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 4.076242437665459, 'volume_24h': 62871400.77385747, 'volume_change_24h': 35.5657, 'percent_change_1h': 1.18952795, 'percent_change_24h': 11.3260816, 'percent_change_7d': 31.45400011, 'percent_change_30d': 144.00783863, 'percent_change_60d': 106.60110694, 'percent_change_90d': 126.75803448, 'market_cap': 348610014.2852875, 'market_cap_dominance': 0.0099, 'fully_diluted_market_cap': 406325942.58, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
17520,Orbler,ORBR,orbler,9,2022-03-01T07:28:22.000Z,[],2000000000.0,1015586750.0,2000000000.0,False,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xdA30f261a962d5AAe94C9ecd170544600d193766'}",241,203333333.0,69775230.1841244,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 0.34315687032054104, 'volume_24h': 86131.37187658, 'volume_change_24h': -3.5694, 'percent_change_1h': 1.92056559, 'percent_change_24h': 3.59317188, 'percent_change_7d': -4.92015392, 'percent_change_30d': 68.15042787, 'percent_change_60d': 24.48347143, 'percent_change_90d': 7.6280327, 'market_cap': 348505570.66900975, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 686313740.64, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
10529,Sun [New],SUN,sun-token,156,2021-06-21T00:00:00.000Z,['tron-ecosystem'],,9781374707.48773,19900730000.0,False,"{'id': 1958, 'name': 'Tron20', 'symbol': 'TRX', 'slug': 'tron', 'token_address': 'TSSMHYeV2uE9qYH95DqyoCuNCzEL1NvU3S'}",242,,,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 0.035612197241193376, 'volume_24h': 330974010.1690216, 'volume_change_24h': 297.1583, 'percent_change_1h': -1.03189558, 'percent_change_24h': 42.06338136, 'percent_change_7d': 69.62915859, 'percent_change_30d': 109.81224211, 'percent_change_60d': 90.10032875, 'percent_change_90d': 31.72502676, 'market_cap': 348336245.3730732, 'market_cap_dominance': 0.0099, 'fully_diluted_market_cap': 708708722, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
11857,GMX,GMX,gmx,407,2021-09-13T12:11:50.000Z,"['decentralized-exchange-dex-token', 'derivatives', 'dex', 'avalanche-ecosystem', 'arbitrum-ecosytem']",,9862460.99934935,9862460.99934935,True,"{'id': 5805, 'name': 'Avalanche C-Chain', 'symbol': 'AVAX', 'slug': 'avalanche', 'token_address': '0x62edc0692BD897D2295872a9FFCac5425011c661'}",243,,,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 35.00661483157668, 'volume_24h': 54220054.7406133, 'volume_change_24h': 23.3029, 'percent_change_1h': 0.60250884, 'percent_change_24h': 6.60183522, 'percent_change_7d': 11.01451024, 'percent_change_30d': 68.02445231, 'percent_change_60d': 62.33453328, 'percent_change_90d': 40.40202096, 'market_cap': 345251373.4956695, 'market_cap_dominance': 0.0098, 'fully_diluted_market_cap': 345251373.5, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
2566,Ontology,ONT,ontology,272,2018-03-08T00:00:00.000Z,"['enterprise-solutions', 'identity', 'metaverse', 'huobi-capital-portfolio', 'fantom-ecosystem', 'web3', 'near-protocol-ecosystem', 'bnb-chain']",1000000000.0,907697857.0,1000000000.0,False,,244,,,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 0.37968359280936287, 'volume_24h': 140638121.65243393, 'volume_change_24h': 221.1858, 'percent_change_1h': 0.63951618, 'percent_change_24h': 16.69150299, 'percent_change_7d': 45.99869723, 'percent_change_30d': 133.96276617, 'percent_change_60d': 114.02201614, 'percent_change_90d': 132.38759232, 'market_cap': 344637983.5311193, 'market_cap_dominance': 0.0098, 'fully_diluted_market_cap': 379683592.81, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
8719,Illuvium,ILV,illuvium,206,2021-03-08T00:00:00.000Z,"['collectibles-nfts', 'gaming', 'dao', 'metaverse', 'play-to-earn']",,5248159.49376494,8676806.43334323,False,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x767fe9edc9e0df98e07454847909b5e959d7ca0e'}",245,5171166.800114994,339264144.35112786,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 65.60688476410846, 'volume_24h': 82733979.25873962, 'volume_change_24h': 10.5811, 'percent_change_1h': 0.1468824, 'percent_change_24h': 4.41021859, 'percent_change_7d': 26.38693333, 'percent_change_30d': 106.57660285, 'percent_change_60d': 76.5377929, 'percent_change_90d': 78.39897584, 'market_cap': 344315395.13109815, 'market_cap_dominance': 0.0098, 'fully_diluted_market_cap': 569258239.79, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
3012,VeThor Token,VTHO,vethor-token,78,2018-07-30T00:00:00.000Z,[],,83545034563.0,83545034563.0,False,"{'id': 3077, 'name': 'VeChain', 'symbol': 'VET', 'slug': 'vechain', 'token_address': '0x0000000000000000000000000000456E65726779'}",246,83543541781.0,341253662.2647418,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 0.004084740184457344, 'volume_24h': 53981097.08158216, 'volume_change_24h': 55.5559, 'percent_change_1h': -0.78503775, 'percent_change_24h': -2.81907588, 'percent_change_7d': 52.99199668, 'percent_change_30d': 188.67932692, 'percent_change_60d': 112.90271835, 'percent_change_90d': 123.8565771, 'market_cap': 341259759.8913638, 'market_cap_dominance': 0.0097, 'fully_diluted_market_cap': 341259759.89, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
1168,Decred,DCR,decred,84,2016-02-10T00:00:00.000Z,"['mineable', 'hybrid-pow-pos', 'medium-of-exchange', 'store-of-value', 'dao', 'placeholder-ventures-portfolio']",21000000.0,16482686.23852742,16482686.23852742,False,,247,,,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 20.618474567885393, 'volume_24h': 9674451.74257088, 'volume_change_24h': -51.8888, 'percent_change_1h': -0.11236746, 'percent_change_24h': 6.87706243, 'percent_change_7d': 26.56043984, 'percent_change_30d': 85.29200586, 'percent_change_60d': 76.02745597, 'percent_change_90d': 84.72937131, 'market_cap': 339847847.0195122, 'market_cap_dominance': 0.0096, 'fully_diluted_market_cap': 432987965.93, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
6836,Moonbeam,GLMR,moonbeam,125,2022-01-11T12:55:50.000Z,"['smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'binance-labs-portfolio', 'arrington-xrp-capital-portfolio', 'injective-ecosystem']",,923941542.0,1148575858.0,True,,248,,,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 0.36578427426048893, 'volume_24h': 50243033.15778908, 'volume_change_24h': 28.0472, 'percent_change_1h': -0.03401516, 'percent_change_24h': 7.69973048, 'percent_change_7d': 36.83844891, 'percent_change_30d': 136.12213709, 'percent_change_60d': 126.25975364, 'percent_change_90d': 134.02393119, 'market_cap': 337963286.39958704, 'market_cap_dominance': 0.0096, 'fully_diluted_market_cap': 420130986.65, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
4041,MX Token,MX,mx-token,24,2019-09-24T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token']",1000000000.0,96781834.0,421781834.0,False,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x11eef04c884e24d9b7b4760e7476d06ddf797f36'}",249,,,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 3.474959057661371, 'volume_24h': 28913511.11149387, 'volume_change_24h': -37.6297, 'percent_change_1h': 0.14829697, 'percent_change_24h': 0.28544062, 'percent_change_7d': 10.30156049, 'percent_change_30d': 30.07265282, 'percent_change_60d': 3.70313814, 'percent_change_90d': -6.06393154, 'market_cap': 336312910.6753792, 'market_cap_dominance': 0.0095, 'fully_diluted_market_cap': 3474959057.66, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
4679,Band Protocol,BAND,band-protocol,310,2019-09-18T00:00:00.000Z,"['cosmos-ecosystem', 'defi', 'oracles', 'binance-chain', 'binance-launchpad', 'binance-labs-portfolio', 'solana-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'web3', 'near-protocol-ecosystem', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,154061968.988043,154061968.988043,True,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xba11d00c5f74255f56a5e366f4f77f5a186d7f55'}",250,,,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 2.178525266469279, 'volume_24h': 36705615.58561087, 'volume_change_24h': 23.6703, 'percent_change_1h': 0.26921995, 'percent_change_24h': 11.54500065, 'percent_change_7d': 36.63566165, 'percent_change_30d': 116.42846191, 'percent_change_60d': 91.24573621, 'percent_change_90d': 107.21618119, 'market_cap': 335627892.04245824, 'market_cap_dominance': 0.0095, 'fully_diluted_market_cap': 335627892.04, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
32120,Gravity,G,gravity-token,99,2024-07-05T03:29:52.000Z,"['ethereum-ecosystem', 'binance-launchpool', 'spartan-group', 'dwf-labs-portfolio']",12000000000.0,8215920000.0,12000000000.0,False,,251,7845160000.0,320056995.9271428,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 0.04079674550004624, 'volume_24h': 62218462.43593155, 'volume_change_24h': 62.3239, 'percent_change_1h': 1.34141754, 'percent_change_24h': 3.22670014, 'percent_change_7d': 16.7189868, 'percent_change_30d': 46.19688379, 'percent_change_60d': 20.05596184, 'percent_change_90d': 23.61638701, 'market_cap': 335182797.2887399, 'market_cap_dominance': 0.0095, 'fully_diluted_market_cap': 489560946, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
9025,Tribe,TRIBE,tribe,73,2021-03-30T00:00:00.000Z,"['defi', 'governance']",,542735564.1205566,1000000000.0,False,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xc7283b66Eb1EB5FB86327f08e1B5816b0720212B'}",252,,,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 0.6160932999708807, 'volume_24h': 84378.28192858, 'volume_change_24h': -8.194, 'percent_change_1h': 0.18669387, 'percent_change_24h': 2.21824349, 'percent_change_7d': -4.07725383, 'percent_change_30d': 44.40975087, 'percent_change_60d': 50.07670083, 'percent_change_90d': 69.59665544, 'market_cap': 334375744.7105912, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 616093299.97, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
15271,Rollbit Coin,RLB,rollbit-coin,88,2021-11-29T06:53:35.000Z,['gambling'],,2328900479.5789375,2328900479.5789375,False,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x046eee2cc3188071c02bfc1745a6b17c656e3f3d'}",253,,,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 0.14148456557178982, 'volume_24h': 3081880.41396487, 'volume_change_24h': -40.491, 'percent_change_1h': 0.25481405, 'percent_change_24h': 11.39036622, 'percent_change_7d': 19.50686435, 'percent_change_30d': 124.6410191, 'percent_change_60d': 66.51330669, 'percent_change_90d': 72.3732618, 'market_cap': 329503472.61315894, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 329503472.61, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
3029,Flux,FLUX,zel,169,2018-08-02T00:00:00.000Z,"['mineable', 'pow', 'ai-big-data', 'distributed-computing', 'filesharing', 'interoperability', 'masternodes', 'smart-contracts', 'dao', 'dapp', 'storage', 'governance', 'web3', 'cross-chain', 'generative-ai', 'depin']",440000000.0,375822209.4991484,375822209.4991484,False,,254,375820109.4991484,329011063.80443406,,2024-12-04T05:15:00.000Z,"{'USD': {'price': 0.8754482676376836, 'volume_24h': 51775717.81237597, 'volume_change_24h': 40.246, 'percent_change_1h': 0.41621009, 'percent_change_24h': 8.16715098, 'percent_change_7d': 21.56503171, 'percent_change_30d': 79.10375459, 'percent_change_60d': 61.34777341, 'percent_change_90d': 54.05897309, 'market_cap': 329012902.2457961, 'market_cap_dominance': 0.0093, 'fully_diluted_market_cap': 385197237.76, 'tvl': None, 'last_updated': '2024-12-04T05:15:00.000Z'}}"
10688,Yield Guild Games,YGG,yield-guild-games,241,2021-06-28T00:00:00.000Z,"['collectibles-nfts', 'gaming', 'entertainment', 'dao', 'metaverse', 'a16z-portfolio', 'play-to-earn', 'animoca-brands-portfolio', 'gaming-guild', 'okx-ventures-portfolio', 'dwf-labs-portfolio']",1000000000.0,414304262.0498833,999985959.9065824,False,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x25f8087ead173b73d6e8b84329989a8eea16cf73'}",255,,,,2024-12-04T05:14:00.000Z,"{'USD': {'price': 0.7893940285020413, 'volume_24h': 190325661.6616421, 'volume_change_24h': 25.6763, 'percent_change_1h': 1.17899605, 'percent_change_24h': 9.3597385, 'percent_change_7d': 28.55523962, 'percent_change_30d': 94.84651239, 'percent_change_60d': 76.17530886, 'percent_change_90d': 114.40879853, 'market_cap': 327049310.4451228, 'market_cap_dominance': 0.0093, 'fully_diluted_market_cap': 789394028.5, 'tvl': None, 'last_updated': '2024-12-04T05:14:00.000Z'}}"
